"InvoiceNo","InvoiceDate","Country"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541280",2011-01-17 11:57:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541281",2011-01-17 11:59:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541282",2011-01-17 12:31:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541283",2011-01-17 12:34:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"541285",2011-01-17 12:45:00,"United Kingdom"
"C541284",2011-01-17 12:45:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541286",2011-01-17 13:08:00,"United Kingdom"
"541287",2011-01-17 13:09:00,"United Kingdom"
"541287",2011-01-17 13:09:00,"United Kingdom"
"541287",2011-01-17 13:09:00,"United Kingdom"
"541288",2011-01-17 13:21:00,"United Kingdom"
"541288",2011-01-17 13:21:00,"United Kingdom"
"541288",2011-01-17 13:21:00,"United Kingdom"
"541288",2011-01-17 13:21:00,"United Kingdom"
"541288",2011-01-17 13:21:00,"United Kingdom"
"541288",2011-01-17 13:21:00,"United Kingdom"
"541288",2011-01-17 13:21:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541289",2011-01-17 13:23:00,"United Kingdom"
"541290",2011-01-17 13:25:00,"United Kingdom"
"541290",2011-01-17 13:25:00,"United Kingdom"
"541290",2011-01-17 13:25:00,"United Kingdom"
"541290",2011-01-17 13:25:00,"United Kingdom"
"541290",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541291",2011-01-17 13:25:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541292",2011-01-17 13:30:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541293",2011-01-17 13:39:00,"United Kingdom"
"541294",2011-01-17 13:59:00,"United Kingdom"
"541294",2011-01-17 13:59:00,"United Kingdom"
"541294",2011-01-17 13:59:00,"United Kingdom"
"541294",2011-01-17 13:59:00,"United Kingdom"
"541294",2011-01-17 13:59:00,"United Kingdom"
"541294",2011-01-17 13:59:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541302",2011-01-17 14:18:00,"United Kingdom"
"541316",2011-01-17 14:27:00,"United Kingdom"
"541316",2011-01-17 14:27:00,"United Kingdom"
"541316",2011-01-17 14:27:00,"United Kingdom"
"541316",2011-01-17 14:27:00,"United Kingdom"
"541316",2011-01-17 14:27:00,"United Kingdom"
"541316",2011-01-17 14:27:00,"United Kingdom"
"541357",2011-01-17 14:40:00,"United Kingdom"
"541357",2011-01-17 14:40:00,"United Kingdom"
"541357",2011-01-17 14:40:00,"United Kingdom"
"541357",2011-01-17 14:40:00,"United Kingdom"
"541357",2011-01-17 14:40:00,"United Kingdom"
"541357",2011-01-17 14:40:00,"United Kingdom"
"541357",2011-01-17 14:40:00,"United Kingdom"
"541357",2011-01-17 14:40:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541362",2011-01-17 14:49:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541370",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541371",2011-01-17 14:51:00,"United Kingdom"
"541391",2011-01-17 15:05:00,"United Kingdom"
"541400",2011-01-17 15:11:00,"United Kingdom"
"541400",2011-01-17 15:11:00,"United Kingdom"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541405",2011-01-17 15:17:00,"France"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541406",2011-01-17 15:19:00,"United Kingdom"
"541407",2011-01-17 15:31:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541408",2011-01-17 15:42:00,"United Kingdom"
"541409",2011-01-17 15:50:00,"United Kingdom"
"541409",2011-01-17 15:50:00,"United Kingdom"
"541409",2011-01-17 15:50:00,"United Kingdom"
"541409",2011-01-17 15:50:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
"541410",2011-01-17 16:06:00,"United Kingdom"
